name,ekin_MeV,posX_mm,posY_mm,posZ_mm,momX,momY,momZ,process
e-,0.0822294,0.00172341,-0.00507648,-95.5953,0.578491,-0.763238,0.287778,eIoni
e-,0.399986,10.0482,-4.18211,-36.6853,-0.127288,-0.385893,0.91372,eIoni
e-,0.00114726,1.4844,-2.30377,-94.8002,0.552606,0.213386,0.805663,eIoni
e-,0.00158073,3.1834,-11.8282,-92.7844,0.405706,-0.441441,-0.800333,eIoni
e-,0.00803087,-1.06325,-38.1211,-89.7191,-0.318151,-0.528737,0.786903,eIoni
e-,0.0162177,-1.60355,-40.1719,-91.033,-0.963511,-0.252681,0.0883114,eIoni
e-,0.00102475,-1.60206,-46.743,-94.8501,-0.182247,0.917123,-0.354501,eIoni
e-,0.00207071,1.11222,-46.558,-95.2742,-0.892881,-0.381252,0.239605,eIoni
e-,0.00134912,-2.97679,-40.1916,-91.401,-0.236271,0.760206,0.605196,eIoni
e-,0.0016016,-3.78943,-39.3028,-90.9476,0.0861018,0.801322,0.592005,eIoni
e-,0.00134791,-1.33061,-38.7384,-88.8946,-0.721828,0.625075,0.297061,eIoni
e-,0.00641318,-0.0137235,0.00767271,-91.9236,-0.932634,-0.352293,0.077997,eIoni
gamma,0.0061982,0.320303,0.451262,-49.4165,-0.187367,0.0290908,0.981859,eBrem
gamma,0.0201016,3.57965,5.66232,-41.9092,0.523371,0.847954,0.0840089,eBrem
e-,0.0195636,4.4312,7.04197,-41.7725,0.355296,-0.906959,0.226254,phot
e-,0.0056602,0.155637,0.476828,-48.5536,0.48311,0.0631213,0.873281,phot
e-,0.00104672,-0.118885,-0.268809,-91.8056,-0.162882,-0.518268,0.839564,eIoni
e-,0.424364,-3.04151,12.8821,-43.9667,0.864228,0.46734,-0.18629,eIoni
e-,0.431258,0.854283,16.5283,-38.4781,0.374981,0.0770122,0.923828,eIoni
e-,0.00347972,0.0351546,-0.0476316,-87.6091,0.166137,-0.983658,0.0693934,eIoni
gamma,0.160746,-0.612641,-0.396987,-44.9334,-0.354059,-0.335113,0.873122,eBrem
e-,0.987758,0.606177,10.0464,-42.0829,0.0857513,0.985563,0.145985,eIoni
gamma,0.00447968,-4.91209,5.99613,-33.0814,0.0497459,0.989121,0.138436,eBrem
e-,0.0044512,-4.91167,6.0045,-33.0802,0.943891,0.323351,-0.067184,phot
e-,0.00579289,-0.120227,0.01958,-90.2564,-0.94679,-0.318331,0.0474783,eIoni
e-,1.9928,-0.476595,-0.0621248,-48.1222,-0.514344,-0.06367,0.855217,eIoni
e-,0.00129475,-0.224235,0.0534425,-90.1706,-0.904387,0.411086,0.114418,eIoni
e-,0.00144153,0.00800305,-0.024903,-88.4104,-0.542765,0.835724,0.0834904,eIoni
e-,0.00392383,-0.00852304,-0.0353494,-77.4139,-0.927765,0.358186,0.10467,eIoni
e-,0.00132512,0,0,-98.7796,-0.938209,-0.328825,0.107882,eIoni
e-,0.00218086,0.12322,0.103824,-84.8771,0.227375,-0.970316,0.0823821,eIoni
gamma,0.562745,-4.36216,-1.73545,-36.8861,-0.855955,-0.0891755,0.509302,eBrem
gamma,0.0177892,-8.34098,-6.54481,-37.1761,-0.863409,-0.153171,0.48069,eBrem
e-,0.0172512,-23.9075,-9.30635,-28.5097,-0.306636,0.916772,-0.255936,phot
e-,0.00191558,-0.00930093,-0.0508143,-79.4059,-0.945503,-0.323357,0.0382601,eIoni
e-,0.00154169,0.12219,-0.150708,-61.9539,0.960678,-0.239568,0.140376,eIoni
e-,0.408352,0.359807,2.27562,-42.9245,0.852626,0.226188,0.471029,eIoni
gamma,0.201319,-1.14383,3.69116,-37.5467,-0.030684,0.827337,0.560867,eBrem
e-,0.00467003,0.0392302,0.194057,-70.9659,-0.989784,0.102967,0.0986129,eIoni
e-,0.00587973,0.116695,-0.0545439,-72.8181,-0.0792828,-0.993641,0.0799507,eIoni
gamma,0.0142626,-1.46875,-0.203387,-26.3765,0.571624,0.81701,0.0757659,eBrem
e-,0.0137246,1.54289,1.16437,-26.5805,0.509551,0.757586,-0.407947,phot
e-,0.000997033,-2.14836,0.844518,-58.3326,0.701514,0.710303,-0.0578548,eIoni
e-,0.00163309,0.0341824,-0.0453405,-55.1687,0.965629,0.259347,-0.0172986,eIoni
e-,0.518822,0.367105,-0.450387,-47.7214,-0.134815,-0.818401,0.55861,eIoni
e-,0.413752,3.71457,-1.2658,-41.8807,0.203907,-0.746417,0.633469,eIoni
gamma,0.154906,-2.03849,-0.126918,-42.4974,-0.263705,-0.128388,0.956021,eBrem
gamma,0.0173227,-3.61356,-0.17301,-36.0285,-0.185831,-0.0274416,0.982198,eBrem
e-,0.0167847,-4.03269,-0.234904,-33.8132,0.111976,0.899367,0.422612,phot
e-,0.0427904,-6.12357,-2.11579,-27.6876,-0.724472,-0.0827555,0.684319,compt
e-,0.00664855,16.1307,-2.50991,-27.3968,0.429947,-0.882879,0.188865,compt
e-,1.82425,-0.151983,3.64901,-41.2862,-0.112911,0.807596,0.578826,eIoni
e-,0.57759,-0.163032,3.75457,-41.216,-0.263719,0.284685,0.921633,eIoni
e-,0.00530592,0.00048477,0.000235229,-99.1149,-0.727424,-0.683184,0.0641397,eIoni
e-,0.00583588,0.176457,0.176229,-75.6275,0.110296,-0.984377,0.137247,eIoni
gamma,0.0253011,4.51245,2.25089,-30.8494,0.499613,0.044141,0.865123,eBrem
e-,0.83045,5.71536,2.18337,-28.5444,0.206598,0.448408,0.869625,eIoni
e-,0.0247631,36.3218,5.06126,24.2313,-0.24669,0.793117,0.556875,phot
e-,0.0014502,-0.0683542,-0.387334,-75.4499,-0.672618,-0.509022,0.537105,eIoni
e-,0.795535,0.508185,0.908654,-42.1399,0.687652,0.028985,0.725462,eIoni
e-,1.38664,-1.05475,3.4509,-37.2445,0.0419676,0.809574,0.585516,eIoni
e-,0.00976806,-0.220383,0.072782,-70.6689,-0.99324,-0.102657,0.0541748,eIoni
e-,0.84502,-0.421202,0.206008,-42.4687,0.599734,0.00358352,0.800191,eIoni
e-,0.00126986,0.151494,0.0571695,-67.6614,0.982656,0.175501,0.0598906,eIoni
gamma,0.123941,-0.0122389,-0.112778,-47.5766,0.175735,-0.374643,0.910363,eBrem
e-,0.035712,2.67681,-5.84548,-33.6464,0.480022,-0.16089,0.862377,compt
e-,0.00245321,-4.00439,-7.21987,-39.6458,-0.662613,-0.569016,0.486996,compt
e-,0.0372086,0.0165822,-0.0129607,-75.274,-0.729222,0.651565,0.209041,eIoni
e-,1.98993,0.465666,-0.436025,-48.1947,-0.100519,-0.428388,0.897987,eIoni
e-,0.00296452,-1.63297,1.47182,-74.6726,0.041429,-0.528072,0.848188,eIoni
e-,0.00113948,-2.61531,2.16541,-68.94,-0.351557,-0.710782,0.609259,eIoni
e-,1.06707,0.574052,1.34774,-43.9164,0.240838,-0.405335,0.881873,eIoni
gamma,0.0132558,4.60999,12.2249,-34.2044,0.133358,0.933535,-0.332759,eBrem
e-,0.0127178,5.63001,19.3653,-36.7495,0.461032,-0.048512,-0.886056,phot
e-,0.498136,3.02358,-0.528881,-39.7526,-0.176162,0.000847053,0.984361,eIoni
e-,0.457745,10.4493,0.263941,-29.0548,-0.733685,0.261883,0.626996,eIoni
gamma,0.0565237,-0.899829,2.86224,-37.387,0.331621,-0.157469,0.930178,eBrem
e-,0.777365,2.70431,0.936732,-28.8534,0.317696,-0.747926,0.582817,eIoni
e-,0.0105406,5.37094,-0.115417,-19.7978,0.531513,-0.140974,0.835236,compt
e-,0.00686532,1.56291,0.200725,-23.7913,-0.825559,0.107573,-0.553968,compt
e-,0.0385514,15.4061,-2.77492,-19.429,0.377888,-0.919608,0.10734,phot
e-,0.00631935,0.042859,0.0177891,-79.6817,0.691585,-0.715159,0.10128,eIoni
e-,0.00186456,-0.29576,0.391997,-57.548,-0.782437,0.620628,0.0511159,eIoni
e-,0.00118027,0.732031,0.0585725,-54.7411,0.271553,0.958385,0.0880717,eIoni
gamma,0.548165,0.966998,0.0312492,-47.6494,0.136706,0.0247109,0.990303,eBrem
e-,0.0015533,0.517685,-0.277676,-62.4749,-0.555958,0.829189,0.0579284,eIoni
e-,0.386461,-1.54913,1.89414,-42.0484,-0.957973,0.278847,-0.0673218,eIoni
gamma,0.0192235,-6.35238,5.34186,-36.4432,-0.610289,0.714657,0.341777,eBrem
e-,0.0186855,-14.2678,14.611,-32.0103,0.505056,0.00484613,0.863073,phot
e-,0.00151424,-0.116646,0.0957153,-68.4085,0.795007,0.603403,0.0621995,eIoni
e-,0.401952,-3.5038,-0.574985,-36.9335,0.663708,-0.264704,0.699588,eIoni
e-,0.358686,-6.47412,-2.33223,-32.7649,-0.00977727,-0.963686,0.266858,eIoni
e-,0.00245944,-0.00590801,-0.0102579,-93.5333,0.58607,-0.807649,0.0649936,eIoni
e-,1.61497,-0.257924,0.142141,-47.9568,0.280808,0.424238,0.860912,eIoni
e-,0.406816,-0.648023,-0.667313,-46.1147,0.675512,-0.373543,0.635727,eIoni
gamma,0.0504518,2.71895,-1.16095,-37.8518,0.504804,0.458666,0.731299,eBrem
gamma,0.985267,2.83869,-0.773088,-37.2491,0.105613,0.636282,0.764193,eBrem
gamma,0.21695,4.74048,1.05559,-32.5783,0.378139,-0.149786,0.913551,eBrem
e-,0.0973458,29.323,-8.68186,26.8109,0.439784,-0.266671,0.8576,compt
e-,0.0191234,25.2267,-5.15006,21.4333,0.262747,0.844529,-0.466621,compt
e-,0.00602188,20.4392,40.7227,-17.1753,-0.349791,0.863783,0.362663,compt
e-,0.0047674,24.4734,36.8243,-21.7275,0.0838705,-0.580361,-0.810029,compt
e-,0.0018577,0.00723879,0.010789,-93.053,0.307304,-0.948893,0.0718776,eIoni
gamma,0.00389913,1.38989,0.619971,-43.5605,0.312479,0.0603404,0.948006,eBrem
gamma,0.133599,10.3129,-5.1742,-31.0417,-0.719032,0.484725,0.498031,eBrem
e-,0.0365014,-28.9626,21.3028,-3.83787,-0.362272,0.767842,0.528372,compt
e-,0.0314248,-41.5232,-22.3402,-22.7446,-0.127316,-0.958283,-0.255901,compt
e-,0.00210644,-40.7413,-1.3458,-20.2924,0.490378,0.659493,0.569736,compt
e-,0.00593094,-41.2417,-0.719145,-20.4589,-0.00935716,0.966245,0.257456,compt
e-,0.0104533,-47.3345,-5.00941,-25.7169,-0.560599,-0.513873,-0.649356,compt
e-,0.00602419,-39.5891,12.1699,11.8054,0.057967,0.502171,0.862823,compt
e-,0.00468703,-39.8715,1.00109,-0.495513,-0.0919598,-0.786679,-0.610475,compt
e-,0.00387065,1.42227,0.626223,-43.4623,-0.586862,-0.752211,0.299619,phot
e-,1.93956,2.82788,1.44886,-40.1999,0.280564,0.558335,0.780734,eIoni
e-,0.00121529,-0.0180236,-0.0482232,-88.3527,0.999392,0.0347277,-0.00297702,eIoni
e-,0.00207857,-0.0193164,-0.0507524,-88.0007,-0.673702,0.738793,-0.0176026,eIoni
gamma,0.0066528,-4.19453,2.16775,-39.5484,-0.370991,0.199816,0.906885,eBrem
e-,0.638938,-7.53162,3.32938,-36.9788,-0.891143,-0.434812,0.129627,eIoni
e-,0.0061148,-4.81855,2.50385,-38.0229,-0.394238,0.71715,0.574694,phot
e-,1.09153,0.954723,-3.62317,-33.8492,-0.613573,0.111652,0.781704,eIoni
e-,0.00183512,-0.179525,0.694926,-69.3781,0.996116,0.0359457,0.0803822,eIoni
e-,0.00108375,-0.251945,0.960046,-67.0281,-0.500648,0.864175,-0.0505347,eIoni
e-,0.422748,-3.74635,6.23946,-37.4769,-0.785152,0.612905,-0.0887867,eIoni
e-,0.93577,0.128431,-2.8766,-38.3143,0.807924,0.24696,0.535041,eIoni
gamma,0.0327737,0.176634,-3.11296,-37.0286,-0.0661434,-0.663806,0.744974,eBrem
e-,0.956271,0.358413,-3.15693,-36.1517,0.581769,0.457645,0.672388,eIoni
gamma,0.00913014,-0.903397,-0.358688,-37.6663,-0.0459419,0.447083,0.893312,eBrem
e-,0.00859214,-0.964103,0.232076,-36.4859,0.104569,0.981677,-0.159295,phot
e-,0.503785,0.405555,0.127588,-45.6101,-0.590717,-0.0324991,0.806224,eIoni
gamma,0.00324653,1.3801,0.429277,-41.965,0.353326,0.352882,0.866392,eBrem
gamma,0.0051653,3.43306,1.90987,-36.437,0.711406,0.558129,0.427077,eBrem
e-,0.0046273,4.07842,2.41618,-36.0495,0.653652,-0.742031,0.148759,phot
e-,0.00270853,1.38086,0.430031,-41.9632,0.628987,0.743745,0.226315,phot
e-,0.412243,-1.44751,-2.07375,-30.1117,0.254567,-0.399678,0.880598,eIoni
gamma,0.0808138,6.76623,-0.396945,-29.8103,0.24628,-0.237581,0.939628,eBrem
e-,0.0171064,19.535,-14.5706,22.3416,-0.256482,-0.533235,0.80615,compt
e-,0.00158865,-0.0873212,0.0921006,-57.1867,0.996317,0.0841688,-0.016383,eIoni
e-,0.757168,-0.328023,-0.978954,-44.2826,-0.496264,-0.720435,0.484453,eIoni
gamma,0.281479,-0.143625,-1.32336,-42.6274,-0.019135,-0.229543,0.97311,eBrem
gamma,0.407555,1.33244,-2.37122,-36.5987,0.543553,-0.235908,0.805542,eBrem
gamma,0.0300194,1.96575,-2.29842,-33.0746,0.0145517,0.477363,0.878586,eBrem
e-,0.00286068,2.48447,14.7179,-1.75616,0.0474781,0.403289,0.91384,compt
e-,0.0266071,0.248636,5.38388,-28.3793,-0.209505,-0.944513,0.252987,phot
e-,0.120945,-1.4456,-16.9418,23.5847,0.177391,0.128963,0.975654,compt
e-,1.4733,0.97628,2.10165,-42.6346,0.255889,0.242405,0.935821,eIoni
gamma,0.0519159,-0.471002,-2.7012,-43.666,-0.989849,-0.00648534,-0.141974,eBrem
e-,0.00535374,-6.41949,-2.74018,-44.5192,-0.815729,-0.501941,0.287475,compt
e-,0.00123524,-0.00253208,0.00130274,-97.9592,-0.138145,-0.983069,0.120376,eIoni
e-,0.935277,0.345439,0.133828,-48.5442,-0.567283,-0.518962,0.639428,eIoni
gamma,0.0267357,0.953092,-0.0255198,-46.4858,0.467053,-0.0565152,0.882422,eBrem
e-,0.0261977,3.21851,-0.299644,-42.2057,0.956619,0.24174,-0.162611,phot
gamma,0.111667,-0.0667266,-0.0482863,-49.5482,-0.16576,-0.13351,0.977087,eBrem
gamma,0.0248409,-1.70311,-1.72841,-43.472,-0.230056,-0.399929,0.887204,eBrem
e-,0.0243029,-6.13875,-9.43931,-26.3661,0.383183,-0.265964,0.884553,phot
e-,0.0271829,-10.9719,-8.83178,14.7332,-0.159728,-0.583056,0.796575,compt
e-,0.00335234,-9.90229,1.93042,11.2126,0.820354,0.30296,-0.48501,compt
e-,0.0156683,-24.054,27.0579,12.1443,-0.108718,0.9878,0.1115,compt
gamma,0.0203442,-1.34203,-2.19723,-37.0064,0.200849,-0.58818,0.783392,eBrem
e-,0.0198062,1.81771,-11.4504,-24.6821,-0.92718,0.0671408,0.36855,phot
gamma,0.014535,0.194487,-0.744837,-46.6131,0.129872,-0.420195,0.898092,eBrem
e-,0.35732,2.4786,-7.94698,-34.9302,-0.21474,-0.843448,0.492425,eIoni
e-,0.013997,1.57898,-5.2243,-37.0391,-0.25487,-0.945624,-0.202078,phot
e-,0.0164678,0.0836526,-0.453371,-55.5022,0.968815,0.209461,0.132372,eIoni
gamma,0.0229212,-3.07959,-0.0114834,-26.8,-0.888759,-0.435918,0.141713,eBrem
e-,0.0223832,-8.98634,-2.90863,-25.8582,-0.789401,0.0344748,0.612909,phot
e-,0.00103885,0.587791,4.56529,-53.7472,-0.901185,-0.251455,-0.353039,eIoni
e-,0.00116189,0.0208262,-0.0911061,-55.4042,0.962153,-0.254515,0.097383,eIoni
e-,0.53029,-0.434082,-5.0737,-25.1016,-0.1566,0.0708318,0.985119,eIoni
e-,0.541883,0.113199,-0.828678,-44.2169,0.0717242,-0.912547,0.402634,eIoni
e-,0.364687,-0.530825,5.16127,-41.3863,0.547514,0.358446,0.756139,eIoni
e-,0.00133483,0.110245,0.0558214,-69.9796,0.983092,0.180556,-0.0304943,eIoni
e-,0.586142,-7.06711,-3.30415,-32.9072,-0.837613,-0.312669,0.447932,eIoni
e-,1.58129,-0.106175,-0.683746,-42.3344,-0.701084,-0.0607659,0.710485,eIoni
gamma,0.204988,-0.267353,-0.704779,-42.1761,-0.238224,0.109648,0.965001,eBrem
e-,0.0864332,-7.49105,2.62009,-12.9142,-0.347257,0.247894,0.904412,compt
e-,0.00256337,-0.294124,0.118569,-78.0055,-0.485529,0.870541,0.0801268,eIoni
gamma,0.00970967,3.42337,-3.63248,-32.0225,0.531585,-0.49916,0.684293,eBrem
e-,0.00917167,6.15367,-5.9157,-29.4523,0.3402,0.502595,-0.794772,phot
e-,0.520677,-1.14964,6.05257e-05,-41.3775,-0.276507,0.852114,0.444348,eIoni
e-,1.21305,7.27951,2.16589,-37.2348,0.872327,-0.48003,0.0928305,eIoni
e-,0.00172634,-0.00783199,0.0350287,-84.1184,-0.462104,-0.886818,-0.00374635,eIoni
gamma,1.75173,0.298897,-0.123478,-45.7101,0.0424277,-0.113593,0.992621,eBrem
e-,0.00490103,0.00859156,0.0275607,-87.4795,-0.149227,0.986199,0.0717134,eIoni
e-,0.384046,-5.97376,2.24925,-35.8149,-0.695013,0.699299,0.167145,eIoni
gamma,0.0743233,-8.55676,1.16256,-31.2497,-0.488394,-0.22931,0.841955,eBrem
e-,0.0112086,-24.5554,-6.34908,-3.66928,-0.385602,-0.330401,0.861479,compt
e-,0.3521,-0.0719382,0.0223452,-49.0837,-0.159975,0.820547,0.548736,eIoni
e-,0.392582,0.0290414,-0.258149,-46.6228,0.429842,0.47535,0.767645,eIoni
e-,0.844194,3.5126,-3.52474,-33.1524,0.681506,-0.614037,0.398131,eIoni
gamma,0.00535358,1.98459,0.303347,-37.5017,0.747309,0.260889,0.611119,eBrem
gamma,1.598,5.95311,1.00437,-33.5279,0.526596,0.358035,0.771043,eBrem
e-,1.3267,34.31,20.2843,7.99241,0.625822,0.30092,0.719579,compt
e-,0.106704,19.2829,22.5632,5.83894,-0.789641,0.5606,-0.24939,compt
e-,0.0162038,21.7874,-20.1803,19.3222,-0.0183654,-0.258728,0.965776,compt
e-,0.00696195,23.1957,-33.3166,10.9068,-0.844857,-0.528291,0.0844142,compt
e-,0.000640076,31.208,-40.5075,2.91377,-0.633969,-0.770315,-0.0685407,compt
e-,0.00481558,2.03722,0.32172,-37.4586,-0.589519,0.777324,-0.219625,phot
gamma,0.0391393,0.000539398,0.000915518,-49.9094,-0.595734,-0.360917,0.717523,eBrem
e-,0.380301,-0.0756055,-0.900999,-35.3066,0.997068,0.0554051,0.0527824,eIoni
e-,0.00298112,-19.8885,-12.0486,-25.9543,-0.807654,-0.587974,0.0445213,compt
e-,0.00406483,-11.2458,-3.76966,-15.1253,0.453936,0.229379,0.861004,compt
gamma,0.0111559,-1.96489,1.87565,-39.2486,-0.113708,-0.122639,0.985916,eBrem
e-,0.0111274,-2.19726,1.62503,-37.2338,0.340681,0.813574,0.471204,phot
gamma,0.822171,0.452761,0.38631,-46.799,0.261917,0.0810563,0.96168,eBrem
e-,0.35357,15.1661,4.93967,7.22371,0.254814,-0.496621,0.829721,compt
gamma,0.0340674,14.9775,4.99191,7.57779,-0.308837,0.0813557,0.947629,eBrem
gamma,0.179007,1.39723,2.36633,-37.6166,0.612436,0.410842,0.675374,eBrem
e-,0.00220844,0.00124498,0.125737,-75.7985,0.257581,0.965011,0.0490447,eIoni
gamma,0.222375,-0.462311,-0.204526,-46.8111,-0.00588399,-0.0714325,0.997428,eBrem
e-,0.00830995,-0.489902,-0.539479,-42.1341,-0.409909,-0.869866,0.274421,compt
e-,0.723658,-0.884968,-6.26189,-36.7761,-0.246135,-0.948251,0.200591,eIoni
e-,0.399518,-0.57989,-8.56173,-35.1706,-0.43284,-0.230386,0.871534,eIoni
e-,0.00329402,-0.0261352,-0.26198,-58.7062,0.82788,-0.541651,0.145701,eIoni
e-,2.59123,-0.335503,-0.329261,-47.8931,0.106227,0.087368,0.990496,eIoni
e-,0.691439,-0.486157,-0.348863,-47.6745,-0.955036,-0.141554,0.260516,eIoni
e-,0.00494148,67.8111,11.3797,-125.68,0.455951,0.361864,0.813119,eIoni
e-,0.00764901,129.692,25.782,-199.539,0.562291,0.807967,0.176122,eIoni
e-,0.64741,-0.414308,0.0192474,-45.4829,-0.1526,-0.325845,0.933027,eIoni
e-,0.00434742,-0.432074,0.119647,-57.8781,0.030905,-0.998475,0.0457404,eIoni
e-,0.00356587,-0.450054,0.136941,-52.1885,0.446605,-0.889291,0.0985159,eIoni
gamma,0.703057,-0.0228277,0.204417,-47.3182,0.150845,0.105746,0.982885,eBrem
e-,0.408624,3.38157,2.591,-25.1355,-0.115192,0.386448,0.915089,compt
e-,0.109571,24.5266,-21.18,-25.0118,0.953454,-0.291734,-0.0762642,compt
e-,0.0668984,8.35927,-34.6815,-21.7867,-0.948306,-0.31472,0.0408377,compt
e-,0.0277689,23.4782,-39.5985,-19.2508,0.649243,-0.711981,0.267518,compt
e-,0.0339335,-0.137171,-0.164987,-89.1845,-0.954986,-0.250847,0.158357,eIoni
gamma,0.275003,-0.158002,-5.27846,-31.0954,-0.331031,-0.189683,0.924359,eBrem
e-,0.0695157,-2.81484,-6.80086,-23.6765,-0.535118,0.487051,0.690239,compt
e-,0.0323827,-1.90371,-9.83319,-22.6161,0.212539,-0.809187,-0.547762,compt
e-,0.0588799,2.45677,-19.6951,21.3219,0.259363,-0.563364,0.784443,compt
e-,0.015997,2.10552,-18.9683,21.0531,0.26974,0.729053,-0.629065,compt
e-,0.00120724,-3.49707,-0.744446,-87.9263,-0.587403,0.254962,-0.768084,eIoni
e-,0.00180119,-4.11883,-0.994238,-87.5395,-0.48416,-0.619255,-0.618152,eIoni
e-,0.00218811,-12.0849,-1.34529,-79.3817,-0.0788544,0.859509,0.505002,eIoni
e-,0.00130427,-12.5141,-1.2577,-79.7361,-0.594801,-0.790192,-0.14768,eIoni
e-,0.803013,-6.5296,-8.67476,-37.9356,-0.426986,0.612777,0.664971,eIoni
e-,0.536494,4.68801,-0.119096,-28.4742,-0.662968,-0.440012,0.605692,eIoni
gamma,0.00448498,-0.15393,1.92311,-42.859,0.0546929,0.326988,0.943445,eBrem
e-,0.00394698,-0.143239,1.98702,-42.6746,0.688597,0.214837,0.692589,phot
e-,0.565847,3.00235,-9.12457,-33.6588,-0.137421,-0.978667,-0.152729,eIoni
e-,0.00313865,-0.0106693,0.0058183,-93.0727,-0.86865,-0.493978,0.0378594,eIoni
gamma,0.444163,-3.18144,0.853113,-37.3607,-0.40082,0.132503,0.906524,eBrem
e-,0.444565,0.343817,-0.452562,-45.9576,-0.715641,-0.380011,0.586046,eIoni
e-,0.892799,1.25465,0.786626,-45.0582,-0.358302,0.124541,0.925262,eIoni
e-,0.546076,5.33542,2.65281,-36.554,0.823688,0.510888,0.24603,eIoni
e-,0.365313,7.397,2.28823,-33.3477,0.775059,0.346236,0.528587,eIoni
e-,0.708066,6.87369,2.13969,-36.326,0.535945,-0.614972,0.578422,eIoni
e-,0.529244,7.88844,-5.85761,-35.4169,0.914798,-0.25627,0.312203,eIoni
e-,0.00151199,0.216448,-0.117709,-52.3322,0.890311,-0.455314,0.00593698,eIoni
e-,0.370451,2.60757,3.29109,-29.4527,0.00667574,0.9615,0.274724,eIoni
e-,0.00149531,0.0169848,0.172015,-70.534,-0.071113,0.995707,0.059256,eIoni
e-,0.479898,0.180979,0.360922,-45.8161,0.761811,-0.375633,0.527773,eIoni
gamma,0.136262,0.729064,-0.603645,-43.7217,0.169318,-0.219701,0.960762,eBrem
e-,0.00829671,2.36909,-2.73168,-34.4157,0.741005,0.488424,0.460819,compt
e-,0.0221545,-17.6447,-37.811,7.99216,0.36535,-0.746253,0.556441,compt
e-,0.821247,1.11465,-3.08082,-39.1044,-0.708499,-0.214985,0.672169,eIoni
gamma,0.00400758,1.17267,-3.45633,-38.5782,0.0676046,-0.586037,0.807459,eBrem
e-,0.00346958,1.17508,-3.47721,-38.5494,0.517797,-0.270863,0.811492,phot
gamma,0.116398,1.4709,2.24136,-39.4625,0.0206775,0.00252074,0.999783,eBrem
gamma,0.101837,2.49815,-2.43753,-38.3495,0.500642,-0.243994,0.830557,eBrem
gamma,0.018345,13.9269,-0.986031,-24.266,0.77075,0.0914922,-0.630534,eBrem
e-,0.017807,15.0725,-0.850048,-25.2032,0.536112,-0.329832,-0.777043,phot
e-,0.00680297,23.3728,-12.6111,-3.71877,0.898502,-0.430108,-0.0877542,compt
e-,0.00231852,-0.19156,0.423557,-71.4798,-0.998112,0.0388176,0.0475929,eIoni
gamma,0.0821204,0.204475,0.38177,-42.572,0.159346,0.109349,0.981148,eBrem
e-,1.56194,0.967776,0.612281,-38.5089,0.0488405,0.427739,0.902582,eIoni
e-,0.00198064,7.31824,5.26349,1.22977,-0.866633,0.450006,0.215504,compt
e-,0.00825179,8.66586,4.97703,2.92266,0.684952,-0.703454,0.189718,compt
e-,0.00322056,6.8591,11.8515,8.74213,0.683176,0.660181,0.312141,compt
e-,0.019741,-33.1288,28.2446,34.4562,-0.81286,0.257757,0.522322,compt
e-,0.0478091,-21.1757,27.0954,26.5125,0.334275,0.370391,-0.866643,phot
e-,0.00130706,-0.0815706,-0.10086,-73.651,-0.969092,0.242965,0.0427658,eIoni
e-,0.00350555,0.0174413,0.0211972,-91.9797,0.327082,0.944712,0.0231542,eIoni
gamma,0.00762242,0.548667,-0.221889,-42.9857,0.0719133,0.0433633,0.996468,eBrem
e-,0.00708442,0.559746,-0.215208,-42.8322,-0.283984,-0.0637036,0.95671,phot
e-,0.553796,4.36323,-3.27892,-39.3957,0.993164,0.0707375,0.0928513,eIoni
e-,0.00780154,0.0491677,-0.031539,-64.6116,-0.76212,-0.641088,0.0904414,eIoni
gamma,0.0123813,-1.85486,-1.04897,-35.0694,0.0284669,-0.160406,0.986641,eBrem
gamma,0.00480551,-1.85507,-2.11005,-32.0282,-0.148216,-0.463755,0.873478,eBrem
gamma,0.00505019,1.71045,-3.73388,-24.8206,0.883034,0.0195523,0.468901,eBrem
e-,0.00451219,2.26502,-3.7216,-24.5262,0.669906,0.0789273,-0.738239,phot
e-,0.00426751,-1.86919,-2.15421,-31.945,-0.522224,0.590489,0.615309,phot
e-,0.0118433,-1.81684,-1.26321,-33.7516,-0.318595,0.773426,0.548006,phot
e-,0.00244873,-0.184407,-0.158465,-64.5714,-0.763422,0.493245,-0.417009,eIoni
e-,1.23546,-2.28283,0.486873,-36.207,-0.387085,0.0578648,0.920227,eIoni
gamma,0.0749315,-7.4077,1.89368,-32.1759,-0.618521,0.388341,0.683098,eBrem
e-,0.012862,-40.9571,22.9578,4.87624,-0.840621,0.0876286,0.534487,compt
gamma,0.0269697,-0.0541812,0.215046,-47.1147,-0.268684,0.0507423,0.961891,eBrem
gamma,0.101758,8.03465,6.16456,-28.4967,0.716111,-0.594381,0.365918,eBrem
e-,0.000243939,-6.65788,1.46219,-23.4734,-0.759322,0.647724,0.0623223,compt
e-,0.0261735,-0.175967,-9.91742,7.67742,0.129314,0.937188,0.323969,phot
e-,0.368701,-0.0413314,0.35727,-47.425,0.0806854,0.940155,0.331057,eIoni
e-,0.574086,0.155364,1.45144,-38.1264,0.819999,-0.571304,0.0348384,eIoni
e-,0.00111273,-0.176754,0.058797,-73.6286,0.890317,0.452969,0.046414,eIoni
gamma,0.422239,1.80283,1.6905,-36.542,0.133893,0.00684463,0.990972,eBrem
e-,0.214566,8.23381,2.01926,11.055,-0.0290995,-0.353981,0.9348,compt
e-,0.0105996,8.86321,3.68774,10.5136,-0.743413,0.643185,-0.183441,compt
e-,0.034356,13.4414,7.32535,9.1093,0.229717,0.906102,0.35526,compt
